run_id,timestamp,benchmark,scenario,case_id,document_title,position,question,answer,repeat_index,method,method_family,selected_action,retention_ratio,kv_bits,execution_status,backend_status,reason,operating_regime_target,operating_regime_observed,prompt_tokens,generated_tokens,estimated_full_kv_mb,estimated_kv_cache_mb,memory_budget_mb,memory_saved_percent,budget_violation,swap_delta_mb,pageout_delta,swapout_delta,compressed_memory_delta_mb,memory_pressure,bandwidth_pressure,latency_ms_per_token,latency_p95_ms_per_token,tokens_per_second,score,accuracy,delta_score_vs_full,retrieval_success,exact_match,containment,retained_target_token,decision_time_ms,policy_profile,execution_mode,output_text,notes
checkpoint6-document_qa-under_saturated-3072-1-middle-Adaptive Lumina-20260503134516,2026-05-03T11:45:16.156452+00:00,checkpoint6_regime_benchmark,document_qa,docqa-002,Clinic Notice,middle,What time does the clinic open on Tuesday?,10:30 AM,1,Adaptive Lumina,adaptive,full_8,1.0,8,real,real,backend path available,under_saturated,under_saturated,3072,32,96.0,50.976,352.0,46.9,False,0.0,0.0,0.0,0.0,green,0.005793,51.0,53.04,19.608,1.0,1.0,0.0,True,True,True,True,0.0155,balanced,proxy,10:30 AM,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-document_qa-under_saturated-3072-1-late-Full KV-20260503134516,2026-05-03T11:45:16.156471+00:00,checkpoint6_regime_benchmark,document_qa,docqa-003,Archive Policy,late,How long is raw telemetry retained?,180 days,1,Full KV,baseline,full_16,1.0,16,real,real,static benchmark method,under_saturated,under_saturated,3072,32,96.0,96.0,352.0,0.0,False,0.0,0.0,0.0,0.0,green,0.010909,50.0,52.0,20.0,1.0,1.0,0.0,True,True,True,True,0.0,balanced,proxy,180 days,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-document_qa-under_saturated-3072-1-late-Quantized 8-bit-20260503134516,2026-05-03T11:45:16.156483+00:00,checkpoint6_regime_benchmark,document_qa,docqa-003,Archive Policy,late,How long is raw telemetry retained?,180 days,1,Quantized 8-bit,static_q8,full_8,1.0,8,real,real,static benchmark method,under_saturated,under_saturated,3072,32,96.0,50.976,352.0,46.9,False,0.0,0.0,0.0,0.0,green,0.005793,51.0,53.04,19.608,1.0,1.0,0.0,True,True,True,True,0.0,balanced,proxy,180 days,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-document_qa-under_saturated-3072-1-late-Retention-only-20260503134516,2026-05-03T11:45:16.156495+00:00,checkpoint6_regime_benchmark,document_qa,docqa-003,Archive Policy,late,How long is raw telemetry retained?,180 days,1,Retention-only,retention,r50_b16,0.5,16,real,real,static benchmark method,under_saturated,under_saturated,3072,32,96.0,48.0,352.0,50.0,False,0.0,0.0,0.0,0.0,green,0.005455,47.5,49.4,21.053,1.0,1.0,0.0,True,True,True,True,0.0,balanced,proxy,180 days,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-document_qa-under_saturated-3072-1-late-Hybrid conservative-20260503134516,2026-05-03T11:45:16.156508+00:00,checkpoint6_regime_benchmark,document_qa,docqa-003,Archive Policy,late,How long is raw telemetry retained?,180 days,1,Hybrid conservative,hybrid_theoretical,r75_b8,0.75,8,theoretical_only,infeasible,static benchmark method,under_saturated,under_saturated,3072,32,96.0,38.232,352.0,60.175,False,0.0,0.0,0.0,0.0,green,0.004345,49.75,51.74,20.101,1.0,1.0,0.0,True,True,True,True,0.0,balanced,proxy,180 days,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-document_qa-under_saturated-3072-1-late-Hybrid balanced-20260503134516,2026-05-03T11:45:16.156524+00:00,checkpoint6_regime_benchmark,document_qa,docqa-003,Archive Policy,late,How long is raw telemetry retained?,180 days,1,Hybrid balanced,hybrid_theoretical,r50_b8,0.5,8,theoretical_only,infeasible,static benchmark method,under_saturated,under_saturated,3072,32,96.0,25.488,352.0,73.45,False,0.0,0.0,0.0,0.0,green,0.004,48.5,50.44,20.619,1.0,1.0,0.0,True,True,True,True,0.0,balanced,proxy,180 days,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-document_qa-under_saturated-3072-1-late-Hybrid aggressive-20260503134516,2026-05-03T11:45:16.156538+00:00,checkpoint6_regime_benchmark,document_qa,docqa-003,Archive Policy,late,How long is raw telemetry retained?,180 days,1,Hybrid aggressive,hybrid_theoretical,r30_b4,0.3,4,theoretical_only,infeasible,static benchmark method,under_saturated,under_saturated,3072,32,96.0,7.646,352.0,92.035,False,0.0,0.0,0.0,0.0,green,0.004,51.5,53.56,19.417,0.9,0.9,0.1,True,True,True,True,0.0,balanced,proxy,180 days,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-document_qa-under_saturated-3072-1-late-Ideal dynamic q8-20260503134516,2026-05-03T11:45:16.156554+00:00,checkpoint6_regime_benchmark,document_qa,docqa-003,Archive Policy,late,How long is raw telemetry retained?,180 days,1,Ideal dynamic q8,theoretical_upper_bound,ideal_full_8,1.0,8,theoretical_only,real,theoretical dynamic upper bound,under_saturated,under_saturated,3072,32,96.0,50.976,352.0,46.9,False,0.0,0.0,0.0,0.0,green,0.005793,51.0,53.04,19.608,1.0,1.0,0.0,True,True,True,True,0.0,balanced,proxy,180 days,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-document_qa-under_saturated-3072-1-late-Adaptive Lumina-20260503134516,2026-05-03T11:45:16.156587+00:00,checkpoint6_regime_benchmark,document_qa,docqa-003,Archive Policy,late,How long is raw telemetry retained?,180 days,1,Adaptive Lumina,adaptive,full_8,1.0,8,real,real,backend path available,under_saturated,under_saturated,3072,32,96.0,50.976,352.0,46.9,False,0.0,0.0,0.0,0.0,green,0.005793,51.0,53.04,19.608,1.0,1.0,0.0,True,True,True,True,0.0147,balanced,proxy,180 days,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-document_qa-under_saturated-3072-1-early-Full KV-20260503134516,2026-05-03T11:45:16.156608+00:00,checkpoint6_regime_benchmark,document_qa,docqa-004,Warehouse Shift,early,When does the night shift start?,21:15,1,Full KV,baseline,full_16,1.0,16,real,real,static benchmark method,under_saturated,under_saturated,3072,32,96.0,96.0,352.0,0.0,False,0.0,0.0,0.0,0.0,green,0.010909,50.0,52.0,20.0,1.0,1.0,0.0,True,True,True,True,0.0,balanced,proxy,21:15,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-document_qa-under_saturated-3072-1-early-Quantized 8-bit-20260503134516,2026-05-03T11:45:16.156620+00:00,checkpoint6_regime_benchmark,document_qa,docqa-004,Warehouse Shift,early,When does the night shift start?,21:15,1,Quantized 8-bit,static_q8,full_8,1.0,8,real,real,static benchmark method,under_saturated,under_saturated,3072,32,96.0,50.976,352.0,46.9,False,0.0,0.0,0.0,0.0,green,0.005793,51.0,53.04,19.608,1.0,1.0,0.0,True,True,True,True,0.0,balanced,proxy,21:15,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-document_qa-under_saturated-3072-1-early-Retention-only-20260503134516,2026-05-03T11:45:16.156634+00:00,checkpoint6_regime_benchmark,document_qa,docqa-004,Warehouse Shift,early,When does the night shift start?,21:15,1,Retention-only,retention,r50_b16,0.5,16,real,real,static benchmark method,under_saturated,under_saturated,3072,32,96.0,48.0,352.0,50.0,False,0.0,0.0,0.0,0.0,green,0.005455,47.5,49.4,21.053,0.0,0.0,1.0,False,False,False,False,0.0,balanced,proxy,,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-document_qa-under_saturated-3072-1-early-Hybrid conservative-20260503134516,2026-05-03T11:45:16.156648+00:00,checkpoint6_regime_benchmark,document_qa,docqa-004,Warehouse Shift,early,When does the night shift start?,21:15,1,Hybrid conservative,hybrid_theoretical,r75_b8,0.75,8,theoretical_only,infeasible,static benchmark method,under_saturated,under_saturated,3072,32,96.0,38.232,352.0,60.175,False,0.0,0.0,0.0,0.0,green,0.004345,49.75,51.74,20.101,0.0,0.0,1.0,False,False,False,False,0.0,balanced,proxy,,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-document_qa-under_saturated-3072-1-early-Hybrid balanced-20260503134516,2026-05-03T11:45:16.156661+00:00,checkpoint6_regime_benchmark,document_qa,docqa-004,Warehouse Shift,early,When does the night shift start?,21:15,1,Hybrid balanced,hybrid_theoretical,r50_b8,0.5,8,theoretical_only,infeasible,static benchmark method,under_saturated,under_saturated,3072,32,96.0,25.488,352.0,73.45,False,0.0,0.0,0.0,0.0,green,0.004,48.5,50.44,20.619,0.0,0.0,1.0,False,False,False,False,0.0,balanced,proxy,,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-document_qa-under_saturated-3072-1-early-Hybrid aggressive-20260503134516,2026-05-03T11:45:16.156674+00:00,checkpoint6_regime_benchmark,document_qa,docqa-004,Warehouse Shift,early,When does the night shift start?,21:15,1,Hybrid aggressive,hybrid_theoretical,r30_b4,0.3,4,theoretical_only,infeasible,static benchmark method,under_saturated,under_saturated,3072,32,96.0,7.646,352.0,92.035,False,0.0,0.0,0.0,0.0,green,0.004,51.5,53.56,19.417,0.0,0.0,1.0,False,False,False,False,0.0,balanced,proxy,,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-document_qa-under_saturated-3072-1-early-Ideal dynamic q8-20260503134516,2026-05-03T11:45:16.156690+00:00,checkpoint6_regime_benchmark,document_qa,docqa-004,Warehouse Shift,early,When does the night shift start?,21:15,1,Ideal dynamic q8,theoretical_upper_bound,ideal_full_8,1.0,8,theoretical_only,real,theoretical dynamic upper bound,under_saturated,under_saturated,3072,32,96.0,50.976,352.0,46.9,False,0.0,0.0,0.0,0.0,green,0.005793,51.0,53.04,19.608,1.0,1.0,0.0,True,True,True,True,0.0,balanced,proxy,21:15,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-document_qa-under_saturated-3072-1-early-Adaptive Lumina-20260503134516,2026-05-03T11:45:16.156727+00:00,checkpoint6_regime_benchmark,document_qa,docqa-004,Warehouse Shift,early,When does the night shift start?,21:15,1,Adaptive Lumina,adaptive,full_8,1.0,8,real,real,backend path available,under_saturated,under_saturated,3072,32,96.0,50.976,352.0,46.9,False,0.0,0.0,0.0,0.0,green,0.005793,51.0,53.04,19.608,1.0,1.0,0.0,True,True,True,True,0.0176,balanced,proxy,21:15,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-document_qa-under_saturated-3072-1-middle-Full KV-20260503134516,2026-05-03T11:45:16.156747+00:00,checkpoint6_regime_benchmark,document_qa,docqa-005,Experiment Log,middle,Which model was used for Run 14?,Llama-3.2-1B-4bit,1,Full KV,baseline,full_16,1.0,16,real,real,static benchmark method,under_saturated,under_saturated,3072,32,96.0,96.0,352.0,0.0,False,0.0,0.0,0.0,0.0,green,0.010909,50.0,52.0,20.0,1.0,1.0,0.0,True,True,True,True,0.0,balanced,proxy,Llama-3.2-1B-4bit,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-document_qa-under_saturated-3072-1-middle-Quantized 8-bit-20260503134516,2026-05-03T11:45:16.156759+00:00,checkpoint6_regime_benchmark,document_qa,docqa-005,Experiment Log,middle,Which model was used for Run 14?,Llama-3.2-1B-4bit,1,Quantized 8-bit,static_q8,full_8,1.0,8,real,real,static benchmark method,under_saturated,under_saturated,3072,32,96.0,50.976,352.0,46.9,False,0.0,0.0,0.0,0.0,green,0.005793,51.0,53.04,19.608,1.0,1.0,0.0,True,True,True,True,0.0,balanced,proxy,Llama-3.2-1B-4bit,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-document_qa-under_saturated-3072-1-middle-Retention-only-20260503134516,2026-05-03T11:45:16.156773+00:00,checkpoint6_regime_benchmark,document_qa,docqa-005,Experiment Log,middle,Which model was used for Run 14?,Llama-3.2-1B-4bit,1,Retention-only,retention,r50_b16,0.5,16,real,real,static benchmark method,under_saturated,under_saturated,3072,32,96.0,48.0,352.0,50.0,False,0.0,0.0,0.0,0.0,green,0.005455,47.5,49.4,21.053,0.0,0.0,1.0,False,False,False,False,0.0,balanced,proxy,,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-document_qa-under_saturated-3072-1-middle-Hybrid conservative-20260503134516,2026-05-03T11:45:16.156785+00:00,checkpoint6_regime_benchmark,document_qa,docqa-005,Experiment Log,middle,Which model was used for Run 14?,Llama-3.2-1B-4bit,1,Hybrid conservative,hybrid_theoretical,r75_b8,0.75,8,theoretical_only,infeasible,static benchmark method,under_saturated,under_saturated,3072,32,96.0,38.232,352.0,60.175,False,0.0,0.0,0.0,0.0,green,0.004345,49.75,51.74,20.101,1.0,1.0,0.0,True,True,True,True,0.0,balanced,proxy,Llama-3.2-1B-4bit,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-document_qa-under_saturated-3072-1-middle-Hybrid balanced-20260503134516,2026-05-03T11:45:16.156796+00:00,checkpoint6_regime_benchmark,document_qa,docqa-005,Experiment Log,middle,Which model was used for Run 14?,Llama-3.2-1B-4bit,1,Hybrid balanced,hybrid_theoretical,r50_b8,0.5,8,theoretical_only,infeasible,static benchmark method,under_saturated,under_saturated,3072,32,96.0,25.488,352.0,73.45,False,0.0,0.0,0.0,0.0,green,0.004,48.5,50.44,20.619,0.0,0.0,1.0,False,False,False,False,0.0,balanced,proxy,,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-document_qa-under_saturated-3072-1-middle-Hybrid aggressive-20260503134516,2026-05-03T11:45:16.156808+00:00,checkpoint6_regime_benchmark,document_qa,docqa-005,Experiment Log,middle,Which model was used for Run 14?,Llama-3.2-1B-4bit,1,Hybrid aggressive,hybrid_theoretical,r30_b4,0.3,4,theoretical_only,infeasible,static benchmark method,under_saturated,under_saturated,3072,32,96.0,7.646,352.0,92.035,False,0.0,0.0,0.0,0.0,green,0.004,51.5,53.56,19.417,0.0,0.0,1.0,False,False,False,False,0.0,balanced,proxy,,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-document_qa-under_saturated-3072-1-middle-Ideal dynamic q8-20260503134516,2026-05-03T11:45:16.156821+00:00,checkpoint6_regime_benchmark,document_qa,docqa-005,Experiment Log,middle,Which model was used for Run 14?,Llama-3.2-1B-4bit,1,Ideal dynamic q8,theoretical_upper_bound,ideal_full_8,1.0,8,theoretical_only,real,theoretical dynamic upper bound,under_saturated,under_saturated,3072,32,96.0,50.976,352.0,46.9,False,0.0,0.0,0.0,0.0,green,0.005793,51.0,53.04,19.608,1.0,1.0,0.0,True,True,True,True,0.0,balanced,proxy,Llama-3.2-1B-4bit,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-document_qa-under_saturated-3072-1-middle-Adaptive Lumina-20260503134516,2026-05-03T11:45:16.156851+00:00,checkpoint6_regime_benchmark,document_qa,docqa-005,Experiment Log,middle,Which model was used for Run 14?,Llama-3.2-1B-4bit,1,Adaptive Lumina,adaptive,full_8,1.0,8,real,real,backend path available,under_saturated,under_saturated,3072,32,96.0,50.976,352.0,46.9,False,0.0,0.0,0.0,0.0,green,0.005793,51.0,53.04,19.608,1.0,1.0,0.0,True,True,True,True,0.0138,balanced,proxy,Llama-3.2-1B-4bit,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-document_qa-under_saturated-3072-1-late-Full KV-20260503134516,2026-05-03T11:45:16.156869+00:00,checkpoint6_regime_benchmark,document_qa,docqa-006,Travel Memo,late,Which platform does the return train leave from?,platform 7,1,Full KV,baseline,full_16,1.0,16,real,real,static benchmark method,under_saturated,under_saturated,3072,32,96.0,96.0,352.0,0.0,False,0.0,0.0,0.0,0.0,green,0.010909,50.0,52.0,20.0,1.0,1.0,0.0,True,True,True,True,0.0,balanced,proxy,platform 7,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-document_qa-under_saturated-3072-1-late-Quantized 8-bit-20260503134516,2026-05-03T11:45:16.156881+00:00,checkpoint6_regime_benchmark,document_qa,docqa-006,Travel Memo,late,Which platform does the return train leave from?,platform 7,1,Quantized 8-bit,static_q8,full_8,1.0,8,real,real,static benchmark method,under_saturated,under_saturated,3072,32,96.0,50.976,352.0,46.9,False,0.0,0.0,0.0,0.0,green,0.005793,51.0,53.04,19.608,1.0,1.0,0.0,True,True,True,True,0.0,balanced,proxy,platform 7,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-document_qa-under_saturated-3072-1-late-Retention-only-20260503134516,2026-05-03T11:45:16.156896+00:00,checkpoint6_regime_benchmark,document_qa,docqa-006,Travel Memo,late,Which platform does the return train leave from?,platform 7,1,Retention-only,retention,r50_b16,0.5,16,real,real,static benchmark method,under_saturated,under_saturated,3072,32,96.0,48.0,352.0,50.0,False,0.0,0.0,0.0,0.0,green,0.005455,47.5,49.4,21.053,1.0,1.0,0.0,True,True,True,True,0.0,balanced,proxy,platform 7,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-document_qa-under_saturated-3072-1-late-Hybrid conservative-20260503134516,2026-05-03T11:45:16.156908+00:00,checkpoint6_regime_benchmark,document_qa,docqa-006,Travel Memo,late,Which platform does the return train leave from?,platform 7,1,Hybrid conservative,hybrid_theoretical,r75_b8,0.75,8,theoretical_only,infeasible,static benchmark method,under_saturated,under_saturated,3072,32,96.0,38.232,352.0,60.175,False,0.0,0.0,0.0,0.0,green,0.004345,49.75,51.74,20.101,1.0,1.0,0.0,True,True,True,True,0.0,balanced,proxy,platform 7,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-document_qa-under_saturated-3072-1-late-Hybrid balanced-20260503134516,2026-05-03T11:45:16.156919+00:00,checkpoint6_regime_benchmark,document_qa,docqa-006,Travel Memo,late,Which platform does the return train leave from?,platform 7,1,Hybrid balanced,hybrid_theoretical,r50_b8,0.5,8,theoretical_only,infeasible,static benchmark method,under_saturated,under_saturated,3072,32,96.0,25.488,352.0,73.45,False,0.0,0.0,0.0,0.0,green,0.004,48.5,50.44,20.619,1.0,1.0,0.0,True,True,True,True,0.0,balanced,proxy,platform 7,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-document_qa-under_saturated-3072-1-late-Hybrid aggressive-20260503134516,2026-05-03T11:45:16.156935+00:00,checkpoint6_regime_benchmark,document_qa,docqa-006,Travel Memo,late,Which platform does the return train leave from?,platform 7,1,Hybrid aggressive,hybrid_theoretical,r30_b4,0.3,4,theoretical_only,infeasible,static benchmark method,under_saturated,under_saturated,3072,32,96.0,7.646,352.0,92.035,False,0.0,0.0,0.0,0.0,green,0.004,51.5,53.56,19.417,0.9,0.9,0.1,True,True,True,True,0.0,balanced,proxy,platform 7,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-document_qa-under_saturated-3072-1-late-Ideal dynamic q8-20260503134516,2026-05-03T11:45:16.156948+00:00,checkpoint6_regime_benchmark,document_qa,docqa-006,Travel Memo,late,Which platform does the return train leave from?,platform 7,1,Ideal dynamic q8,theoretical_upper_bound,ideal_full_8,1.0,8,theoretical_only,real,theoretical dynamic upper bound,under_saturated,under_saturated,3072,32,96.0,50.976,352.0,46.9,False,0.0,0.0,0.0,0.0,green,0.005793,51.0,53.04,19.608,1.0,1.0,0.0,True,True,True,True,0.0,balanced,proxy,platform 7,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-document_qa-under_saturated-3072-1-late-Adaptive Lumina-20260503134516,2026-05-03T11:45:16.156976+00:00,checkpoint6_regime_benchmark,document_qa,docqa-006,Travel Memo,late,Which platform does the return train leave from?,platform 7,1,Adaptive Lumina,adaptive,full_8,1.0,8,real,real,backend path available,under_saturated,under_saturated,3072,32,96.0,50.976,352.0,46.9,False,0.0,0.0,0.0,0.0,green,0.005793,51.0,53.04,19.608,1.0,1.0,0.0,True,True,True,True,0.0133,balanced,proxy,platform 7,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
